GAME_ID,GAME_DATE,TEAM_ABBREVIATION_x,GAME_NO_x,AVG_PTS_x,AVG_AST_x,AVG_OREB_x,AVG_DREB_x,OFF_EFF_x,DEF_EFF_x,ELO_x,TEAM_ABBREVIATION_y,GAME_NO_y,AVG_PTS_y,AVG_AST_y,AVG_OREB_y,AVG_DREB_y,OFF_EFF_y,DEF_EFF_y,ELO_y,DIS_PTS,DIS_AST,DIS_OREB,DIS_DREB,DIS_OFF_EFF,DIS_DEF_EFF,DIS_ELO,PREDICTION,WL_x,MIN_x,PTS_x,FGM_x,FGA_x,FG_PCT_x,FG3M_x,FG3A_x,FG3_PCT_x,FTM_x,FTA_x,FT_PCT_x,OREB_x,DREB_x,REB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PLUS_MINUS_x,WL_y,MIN_y,PTS_y,FGM_y,FGA_y,FG_PCT_y,FG3M_y,FG3A_y,FG3_PCT_y,FTM_y,FTA_y,FT_PCT_y,OREB_y,DREB_y,REB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PLUS_MINUS_y
0022000360,2021-02-06,DAL,24.0,109.56521739130434,22.391304347826086,8.521739130434783,34.130434782608695,109.6606,112.5762,1460.7015999999996,GSW,23.0,113.72727272727273,27.136363636363637,8.272727272727273,35.54545454545455,108.8962,108.5045,1514.0307999999998,-4.16205533596839,-4.745059288537551,0.24901185770750978,-1.4150197628458514,0.7644000000000091,4.071700000000007,-53.32920000000013,,1,239,134,44,96,0.458,21,47.0,0.447,25,30,0.833,15.0,32.0,47.0,27,5.0,0,14,19,2.0,0,241,132,46,86,0.535,20,45.0,0.444,20,23,0.87,6.0,34.0,40.0,27,11.0,4,16,24,-2.0
0022000361,2021-02-06,LAL,24.0,111.8695652173913,24.652173913043477,9.826086956521738,35.65217391304348,112.2502,103.9176,1583.4141000000004,DET,23.0,107.45454545454545,23.454545454545453,10.818181818181818,32.36363636363637,105.6867,110.828,1417.4227999999996,4.415019762845844,1.1976284584980235,-0.99209486166008,3.28853754940711,6.563500000000005,-6.91040000000001,165.99130000000082,,1,290,135,51,91,0.56,9,19.0,0.474,24,28,0.857,9.0,32.0,41.0,32,12.0,5,23,24,6.0,0,291,129,45,94,0.479,16,42.0,0.381,23,28,0.821,9.0,26.0,35.0,31,13.0,4,20,31,-6.0
0022000215,2021-02-07,CHA,24.0,110.1304347826087,28.434782608695652,10.869565217391305,32.608695652173914,109.6442,111.2458,1480.8456000000006,WAS,20.0,115.15789473684211,25.210526315789473,10.052631578947368,33.31578947368421,110.0161,115.7482,1431.1314999999997,-5.027459954233407,3.2242562929061798,0.8169336384439365,-0.7070938215102984,-0.37189999999999657,-4.502399999999994,49.714100000000826,,1,240,119,42,99,0.424,15,36.0,0.417,20,26,0.769,18.0,41.0,59.0,21,6.0,6,11,25,22.0,0,239,97,34,90,0.378,9,40.0,0.225,20,28,0.714,12.0,36.0,48.0,22,6.0,5,14,18,-22.0
0022000363,2021-02-07,IND,24.0,113.8695652173913,26.91304347826087,8.695652173913043,33.73913043478261,111.7035,110.168,1498.7836999999995,UTA,24.0,114.73913043478261,23.82608695652174,11.26086956521739,37.78260869565217,116.1839,107.5108,1601.2714000000005,-0.8695652173913118,3.0869565217391326,-2.5652173913043477,-4.043478260869563,-4.480399999999989,2.657200000000003,-102.48770000000104,,0,241,95,37,93,0.398,8,29.0,0.276,13,18,0.722,8.0,37.0,45.0,23,9.0,6,9,22,-8.0,1,240,103,38,92,0.413,13,42.0,0.31,14,21,0.667,16.0,44.0,60.0,22,2.0,4,14,17,8.0
0022000364,2021-02-07,NYK,25.0,102.70833333333333,20.916666666666668,10.666666666666666,36.041666666666664,106.4887,107.7415,1490.5564000000004,MIA,23.0,107.22727272727273,25.727272727272727,7.045454545454546,34.81818181818182,106.7807,110.6283,1448.2031000000004,-4.518939393939405,-4.810606060606059,3.62121212121212,1.2234848484848442,-0.2920000000000016,-2.886799999999994,42.35329999999999,,0,240,103,38,85,0.447,16,42.0,0.381,11,15,0.733,10.0,34.0,44.0,23,8.0,2,12,20,-6.0,1,239,109,40,83,0.482,13,35.0,0.371,16,20,0.8,6.0,38.0,44.0,25,6.0,1,11,15,6.0
0022000365,2021-02-07,PHX,22.0,109.85714285714286,25.80952380952381,8.571428571428571,35.80952380952381,109.7526,107.4215,1514.4973000000002,BOS,22.0,111.9047619047619,22.61904761904762,10.904761904761905,33.23809523809524,111.8409,109.604,1523.2519999999995,-2.047619047619037,3.19047619047619,-2.333333333333334,2.5714285714285694,-2.088300000000004,-2.1825000000000045,-8.754699999999275,,1,240,100,40,82,0.488,8,29.0,0.276,12,12,1.0,9.0,41.0,50.0,25,4.0,5,10,15,9.0,0,241,91,33,93,0.355,17,44.0,0.386,8,12,0.667,13.0,28.0,41.0,19,6.0,2,5,11,-9.0
0022000366,2021-02-07,LAC,25.0,115.0,24.541666666666668,9.25,34.458333333333336,118.4244,110.8298,1568.3671000000004,SAC,23.0,113.77272727272727,25.681818181818183,10.5,33.0,112.5855,117.3534,1506.02,1.2272727272727337,-1.1401515151515156,-1.25,1.4583333333333357,5.8389000000000095,-6.523599999999988,62.34710000000041,,0,239,110,41,99,0.414,8,28.0,0.286,20,23,0.87,16.0,37.0,53.0,19,8.0,5,9,16,-3.0,1,239,113,46,94,0.489,10,29.0,0.345,11,15,0.733,11.0,41.0,52.0,25,5.0,4,12,18,3.0
0022000367,2021-02-08,CHA,25.0,110.5,28.125,11.166666666666666,32.958333333333336,109.9229,110.5446,1489.4244000000006,HOU,23.0,111.0,23.272727272727273,8.409090909090908,35.95454545454545,107.3973,105.3743,1507.3746999999998,-0.5,4.852272727272727,2.757575757575758,-2.9962121212121176,2.525599999999997,5.1702999999999975,-17.950299999999288,,1,239,119,44,90,0.489,19,41.0,0.463,12,13,0.923,11.0,40.0,51.0,28,5.0,6,14,15,25.0,0,239,94,35,86,0.407,13,47.0,0.277,11,16,0.688,8.0,31.0,39.0,20,9.0,4,11,18,-25.0
0022000368,2021-02-08,CHI,23.0,115.0909090909091,26.181818181818183,8.863636363636363,34.95454545454545,110.7708,111.8646,1467.1648,WAS,21.0,114.25,25.05,10.15,33.45,109.2256,115.7266,1422.5526999999997,0.8409090909090935,1.1318181818181827,-1.286363636363637,1.5045454545454504,1.5451999999999941,-3.862000000000009,44.61210000000028,,0,240,101,36,85,0.424,9,30.0,0.3,20,24,0.833,10.0,40.0,50.0,23,6.0,3,16,26,-4.0,1,239,105,36,86,0.419,6,26.0,0.231,27,36,0.75,10.0,37.0,47.0,23,8.0,4,13,21,4.0
0022000369,2021-02-08,MEM,19.0,109.77777777777777,28.11111111111111,10.555555555555555,34.55555555555556,107.8367,107.8367,1505.4732,TOR,24.0,112.69565217391305,24.695652173913043,10.304347826086957,32.391304347826086,111.6856,110.393,1486.5380000000002,-2.917874396135275,3.4154589371980677,0.2512077294685984,2.164251207729471,-3.8489000000000004,-2.5563000000000073,18.935199999999668,,0,240,113,37,87,0.425,13,39.0,0.333,26,29,0.897,19.0,23.0,42.0,27,7.0,4,15,18,-15.0,1,241,128,42,77,0.545,20,37.0,0.541,24,26,0.923,7.0,30.0,37.0,28,11.0,2,14,24,15.0
0022000370,2021-02-08,DAL,25.0,110.58333333333333,22.583333333333332,8.791666666666666,34.041666666666664,110.3534,113.0561,1472.2245999999996,MIN,24.0,106.8695652173913,23.956521739130434,11.043478260869565,32.608695652173914,104.5779,112.5766,1414.5544,3.713768115942031,-1.3731884057971016,-2.2518115942028984,1.4329710144927503,5.775499999999994,0.4795000000000016,57.67019999999957,,1,240,127,45,87,0.517,12,34.0,0.353,25,30,0.833,10.0,38.0,48.0,30,4.0,6,14,22,5.0,0,241,122,42,91,0.462,18,42.0,0.429,20,28,0.714,7.0,34.0,41.0,27,9.0,5,9,27,-5.0
0022000371,2021-02-08,SAS,24.0,111.21739130434783,25.130434782608695,9.347826086956522,35.82608695652174,109.2602,109.8582,1526.3087,GSW,24.0,114.52173913043478,27.130434782608695,8.173913043478262,35.47826086956522,109.6221,109.3308,1502.5077999999999,-3.3043478260869534,-2.0,1.1739130434782599,0.3478260869565233,-0.36190000000000566,0.5274000000000001,23.800900000000183,,1,241,105,39,96,0.406,11,31.0,0.355,16,19,0.842,10.0,36.0,46.0,24,12.0,6,10,16,5.0,0,241,100,38,86,0.442,13,37.0,0.351,11,15,0.733,6.0,43.0,49.0,29,4.0,6,20,19,-5.0
0022000372,2021-02-08,PHX,23.0,109.4090909090909,25.772727272727273,8.590909090909092,36.04545454545455,109.9187,107.2701,1524.7492000000002,CLE,25.0,103.58333333333333,23.166666666666668,11.25,32.416666666666664,104.0777,110.4831,1462.9116000000001,5.825757575757578,2.6060606060606055,-2.6590909090909083,3.6287878787878824,5.841000000000008,-3.212999999999994,61.837600000000066,,1,242,119,47,90,0.522,11,24.0,0.458,14,19,0.737,14.0,27.0,41.0,29,7.0,6,10,20,6.0,0,239,113,44,86,0.512,8,24.0,0.333,17,25,0.68,9.0,30.0,39.0,23,5.0,5,10,20,-6.0
0022000373,2021-02-08,DEN,23.0,115.4090909090909,26.90909090909091,11.454545454545455,33.54545454545455,114.8453,111.5433,1524.3312999999998,MIL,24.0,121.17391304347827,27.217391304347824,10.782608695652174,38.0,117.7539,108.2052,1553.9968999999999,-5.764822134387359,-0.30830039525691433,0.6719367588932812,-4.454545454545453,-2.908600000000007,3.338099999999997,-29.66560000000004,,0,242,112,41,94,0.436,15,36.0,0.417,15,16,0.938,8.0,30.0,38.0,22,5.0,4,9,15,-13.0,1,241,125,45,89,0.506,16,40.0,0.4,19,22,0.864,11.0,39.0,50.0,24,7.0,7,10,19,13.0
0022000374,2021-02-08,LAL,25.0,112.83333333333333,24.958333333333332,9.791666666666666,35.5,112.4398,104.2601,1588.9696000000004,OKC,23.0,107.45454545454545,22.59090909090909,7.2727272727272725,36.86363636363637,105.1414,111.4126,1488.0460000000003,5.378787878787875,2.367424242424242,2.5189393939393936,-1.3636363636363669,7.298400000000001,-7.152500000000003,100.92360000000008,,1,266,119,44,95,0.463,9,38.0,0.237,22,29,0.759,10.0,49.0,59.0,28,7.0,12,15,19,7.0,0,266,112,43,110,0.391,12,38.0,0.316,14,19,0.737,15.0,40.0,55.0,23,6.0,4,12,23,-7.0
0022000375,2021-02-09,DET,24.0,108.3913043478261,23.782608695652176,10.73913043478261,32.08695652173913,105.9499,111.0922,1411.8672999999997,BKN,26.0,121.48,26.84,8.44,36.32,117.0688,113.9465,1521.9597999999996,-13.08869565217391,-3.0573913043478242,2.29913043478261,-4.233043478260868,-11.118899999999996,-2.854299999999995,-110.09249999999997,,1,241,122,47,84,0.56,13,29.0,0.448,15,21,0.714,7.0,30.0,37.0,28,10.0,6,13,16,11.0,0,242,111,43,86,0.5,11,30.0,0.367,14,16,0.875,8.0,26.0,34.0,30,8.0,6,15,22,-11.0
0022000376,2021-02-09,MIA,24.0,107.30434782608695,25.695652173913043,7.0,34.95652173913044,107.0623,110.4893,1459.4161000000004,NYK,26.0,102.72,21.0,10.64,35.96,106.6534,108.107,1479.3434000000004,4.584347826086955,4.695652173913043,-3.6400000000000006,-1.0034782608695636,0.4088999999999885,2.3823000000000008,-19.92730000000006,,1,239,98,26,70,0.371,14,33.0,0.424,32,39,0.821,6.0,32.0,38.0,21,5.0,6,10,14,2.0,0,240,96,37,87,0.425,10,28.0,0.357,12,16,0.75,11.0,35.0,46.0,22,8.0,5,14,25,-2.0
0022000377,2021-02-09,NOP,23.0,111.54545454545455,23.954545454545453,11.363636363636363,35.22727272727273,111.3329,112.1042,1490.8817,HOU,24.0,110.26086956521739,23.130434782608695,8.391304347826088,35.73913043478261,107.0404,106.154,1496.8584999999998,1.284584980237156,0.8241106719367579,2.9723320158102755,-0.5118577075098827,4.29249999999999,5.9502000000000095,-5.976799999999912,,1,242,130,47,92,0.511,12,31.0,0.387,24,28,0.857,15.0,40.0,55.0,31,7.0,6,9,20,29.0,0,240,101,38,91,0.418,13,43.0,0.302,12,21,0.571,12.0,25.0,37.0,24,5.0,4,12,23,-29.0
0022000378,2021-02-09,SAS,25.0,110.95833333333333,25.083333333333332,9.375,35.833333333333336,108.9251,109.2932,1535.6247,GSW,25.0,113.91666666666667,27.208333333333332,8.083333333333334,35.791666666666664,108.9764,108.8967,1493.1917999999998,-2.958333333333343,-2.125,1.291666666666666,0.041666666666671404,-0.05129999999999768,0.3965000000000032,42.432900000000245,,0,240,91,32,86,0.372,8,24.0,0.333,19,21,0.905,8.0,37.0,45.0,20,2.0,5,14,16,-23.0,1,240,114,42,91,0.462,17,40.0,0.425,13,19,0.684,10.0,40.0,50.0,26,8.0,4,10,19,23.0
0022000379,2021-02-09,UTA,25.0,114.25,23.75,11.458333333333334,38.041666666666664,115.706,107.0554,1608.4043000000006,BOS,23.0,110.95454545454545,22.454545454545453,11.0,33.0,111.4103,109.6759,1513.0000999999995,3.2954545454545467,1.2954545454545467,0.4583333333333339,5.041666666666664,4.2956999999999965,-2.6204999999999927,95.40420000000108,,1,241,122,40,84,0.476,18,48.0,0.375,24,27,0.889,10.0,31.0,41.0,28,4.0,7,10,22,14.0,0,241,108,38,86,0.442,13,29.0,0.448,19,23,0.826,11.0,24.0,35.0,18,2.0,2,8,25,-14.0
0022000380,2021-02-09,POR,23.0,114.9090909090909,20.272727272727273,10.636363636363637,33.45454545454545,113.2718,114.5264,1510.7751999999998,ORL,25.0,105.04166666666667,22.458333333333332,11.666666666666666,34.958333333333336,104.9717,112.1336,1439.7205000000001,9.867424242424235,-2.1856060606060588,-1.0303030303030294,-1.5037878787878824,8.3001,2.392799999999994,71.05469999999968,,1,240,106,35,90,0.389,18,46.0,0.391,18,19,0.947,9.0,45.0,54.0,18,6.0,6,8,17,9.0,0,240,97,37,88,0.42,11,35.0,0.314,12,22,0.545,10.0,43.0,53.0,22,7.0,3,10,11,-9.0
0022000381,2021-02-09,SAC,24.0,113.73913043478261,25.652173913043477,10.521739130434783,33.34782608695652,112.5549,116.9865,1517.7955,PHI,25.0,114.08333333333333,23.541666666666668,10.291666666666666,35.25,111.4186,107.5527,1571.4662,-0.3442028985507193,2.110507246376809,0.23007246376811707,-1.9021739130434767,1.1363000000000056,9.433800000000005,-53.670700000000124,,0,240,111,43,99,0.434,14,42.0,0.333,11,19,0.579,8.0,31.0,39.0,24,6.0,8,11,28,-8.0,1,240,119,41,85,0.482,9,20.0,0.45,28,35,0.8,12.0,47.0,59.0,24,4.0,5,17,22,8.0
0022000382,2021-02-10,WAS,22.0,113.80952380952381,24.952380952380953,10.142857142857142,33.61904761904762,108.864,114.8766,1433.8296999999998,TOR,25.0,113.33333333333333,24.833333333333332,10.166666666666666,32.291666666666664,112.6201,110.7569,1497.0825000000002,0.4761904761904816,0.1190476190476204,-0.023809523809523725,1.327380952380956,-3.7560999999999893,4.119699999999995,-63.252800000000434,,0,237,115,42,93,0.452,12,41.0,0.293,19,23,0.826,12.0,34.0,46.0,26,7.0,3,14,20,-22.0,1,240,137,49,93,0.527,19,32.0,0.594,20,23,0.87,9.0,37.0,46.0,28,5.0,5,12,17,22.0
0022000383,2021-02-10,BKN,27.0,121.07692307692308,26.96153846153846,8.423076923076923,35.92307692307692,116.8696,114.2709,1508.8929999999996,IND,25.0,113.08333333333333,26.75,8.666666666666666,33.875,110.9657,109.8209,1491.6507999999994,7.993589743589752,0.2115384615384599,-0.24358974358974272,2.04807692307692,5.903900000000007,4.450000000000003,17.24220000000014,,1,240,104,32,76,0.421,9,31.0,0.29,31,35,0.886,9.0,37.0,46.0,20,2.0,5,12,20,10.0,0,241,94,36,92,0.391,15,38.0,0.395,7,11,0.636,10.0,33.0,43.0,26,4.0,5,8,21,-10.0
0022000384,2021-02-10,DAL,26.0,111.24,22.88,8.84,34.2,110.8852,113.2775,1480.5797999999995,ATL,24.0,112.56521739130434,24.47826086956522,11.347826086956522,35.73913043478261,111.3261,109.8641,1489.9995999999996,-1.3252173913043492,-1.5982608695652196,-2.5078260869565216,-1.5391304347826065,-0.4408999999999992,3.41340000000001,-9.419800000000123,,1,239,118,43,84,0.512,14,35.0,0.4,18,20,0.9,4.0,33.0,37.0,25,3.0,3,9,24,1.0,0,241,117,40,88,0.455,14,39.0,0.359,23,28,0.821,9.0,33.0,42.0,27,7.0,4,9,20,-1.0
0022000385,2021-02-10,CHI,24.0,114.47826086956522,26.043478260869566,8.91304347826087,35.17391304347826,110.3336,111.5488,1455.8878,NOP,24.0,112.34782608695652,24.26086956521739,11.521739130434783,35.43478260869565,112.2795,111.7581,1501.0537,2.1304347826087024,1.7826086956521756,-2.608695652173914,-0.2608695652173907,-1.9458999999999946,-0.20929999999999893,-45.165899999999965,,1,241,129,48,81,0.593,25,47.0,0.532,8,11,0.727,7.0,28.0,35.0,36,4.0,6,16,20,13.0,0,240,116,41,81,0.506,13,36.0,0.361,21,26,0.808,9.0,26.0,35.0,27,11.0,1,12,12,-13.0
0022000386,2021-02-10,MEM,20.0,109.94736842105263,28.05263157894737,11.0,33.94736842105263,108.4069,109.1853,1494.9287,CHA,26.0,110.84,28.12,11.16,33.24,110.3632,109.965,1499.9406000000006,-0.8926315789473733,-0.06736842105263108,-0.16000000000000014,0.7073684210526281,-1.956300000000013,-0.7797000000000054,-5.011900000000651,,1,241,130,47,94,0.5,23,49.0,0.469,13,18,0.722,19.0,27.0,46.0,34,10.0,2,16,18,16.0,0,240,114,45,82,0.549,14,29.0,0.483,10,12,0.833,8.0,27.0,35.0,23,11.0,4,18,14,-16.0
0022000387,2021-02-10,MIN,25.0,107.5,24.083333333333332,10.875,32.666666666666664,105.1088,112.9716,1406.1992,LAC,26.0,114.8,24.32,9.52,34.56,118.0196,110.8644,1556.5916000000004,-7.299999999999997,-0.23666666666666814,1.3550000000000004,-1.893333333333338,-12.910799999999995,2.1071999999999917,-150.3924000000004,,0,241,112,41,95,0.432,15,41.0,0.366,15,19,0.789,16.0,27.0,43.0,29,8.0,8,15,24,-7.0,1,240,119,41,82,0.5,12,23.0,0.522,25,29,0.862,11.0,37.0,48.0,23,9.0,4,15,20,7.0
0022000388,2021-02-10,DEN,24.0,115.26086956521739,26.695652173913043,11.304347826086957,33.391304347826086,114.6527,112.0578,1515.1830999999997,CLE,26.0,103.96,23.16,11.16,32.32,104.5623,110.9591,1454.6729,11.300869565217397,3.535652173913043,0.14434782608695684,1.0713043478260857,10.090400000000002,1.0986999999999938,60.51019999999971,,1,242,133,51,85,0.6,16,36.0,0.444,15,21,0.714,4.0,35.0,39.0,31,12.0,9,11,18,38.0,0,240,95,36,94,0.383,8,37.0,0.216,15,20,0.75,18.0,31.0,49.0,25,7.0,7,17,18,-38.0
0022000389,2021-02-10,PHX,24.0,109.82608695652173,25.91304347826087,8.826086956521738,35.65217391304348,110.6245,107.8217,1532.9879000000003,MIL,25.0,121.33333333333333,27.083333333333332,10.791666666666666,38.041666666666664,118.201,108.4998,1563.1451,-11.507246376811594,-1.1702898550724612,-1.9655797101449277,-2.3894927536231876,-7.576499999999996,-0.6780999999999864,-30.157199999999648,,1,240,125,46,87,0.529,15,31.0,0.484,18,25,0.72,12.0,35.0,47.0,25,7.0,2,11,19,1.0,0,240,124,43,85,0.506,16,37.0,0.432,22,30,0.733,10.0,29.0,39.0,23,6.0,0,9,21,-1.0
0022000390,2021-02-10,LAL,26.0,113.08,25.08,9.8,36.04,112.1825,104.0873,1596.1438000000003,OKC,24.0,107.65217391304348,22.608695652173914,7.608695652173913,37.0,104.7821,111.0453,1480.8718000000003,5.4278260869565145,2.4713043478260843,2.1913043478260876,-0.9600000000000009,7.400400000000005,-6.957999999999998,115.27199999999993,,1,266,114,42,89,0.472,10,35.0,0.286,20,24,0.833,6.0,37.0,43.0,22,6.0,6,16,15,1.0,0,266,113,47,100,0.47,7,31.0,0.226,12,14,0.857,7.0,39.0,46.0,32,11.0,4,13,23,-1.0
0022000391,2021-02-11,DET,25.0,108.95833333333333,23.958333333333332,10.583333333333334,32.0,106.6737,111.161,1424.9340999999997,IND,26.0,112.32,26.72,8.72,33.84,110.5425,109.8339,1482.1466999999993,-3.3616666666666646,-2.7616666666666667,1.8633333333333333,-1.8400000000000034,-3.8688000000000073,1.3271000000000015,-57.21259999999961,,0,241,95,38,85,0.447,5,28.0,0.179,14,19,0.737,15.0,28.0,43.0,21,5.0,5,11,13,-16.0,1,241,111,44,86,0.512,14,31.0,0.452,9,10,0.9,10.0,31.0,41.0,26,10.0,5,7,18,16.0
0022000392,2021-02-11,HOU,25.0,109.875,23.166666666666668,8.541666666666666,35.291666666666664,106.8217,107.1458,1486.6864999999998,MIA,25.0,106.91666666666667,25.5,6.958333333333333,34.833333333333336,107.1488,110.3641,1469.9890000000003,2.9583333333333286,-2.333333333333332,1.583333333333333,0.4583333333333286,-0.3270999999999873,-3.2182999999999993,16.697499999999536,,0,240,94,32,83,0.386,15,50.0,0.3,15,20,0.75,8.0,34.0,42.0,24,7.0,1,13,20,-7.0,1,240,101,34,79,0.43,15,42.0,0.357,18,20,0.9,8.0,41.0,49.0,24,6.0,3,20,21,7.0
0022000393,2021-02-11,GSW,26.0,113.92,27.16,8.16,35.96,109.2276,108.2688,1504.4071,ORL,26.0,104.72,22.44,11.6,35.28,104.7871,112.0317,1431.7376000000002,9.200000000000003,4.719999999999999,-3.4399999999999995,0.6799999999999997,4.4405,-3.762900000000002,72.66949999999974,,1,239,111,41,88,0.466,20,50.0,0.4,9,12,0.75,9.0,37.0,46.0,29,6.0,6,17,20,6.0,0,241,105,38,97,0.392,15,33.0,0.455,14,18,0.778,13.0,36.0,49.0,19,7.0,6,15,17,-6.0
0022000394,2021-02-11,POR,24.0,114.52173913043478,20.17391304347826,10.565217391304348,33.95652173913044,113.1249,113.9409,1518.7580999999998,PHI,26.0,114.28,23.56,10.36,35.72,111.5406,107.5193,1579.9336,0.24173913043478024,-3.386086956521737,0.20521739130434824,-1.7634782608695616,1.584299999999999,6.421599999999998,-61.175500000000284,,1,240,118,40,93,0.43,17,38.0,0.447,21,23,0.913,15.0,32.0,47.0,15,5.0,2,8,21,4.0,0,241,114,42,86,0.488,6,27.0,0.222,24,29,0.828,11.0,35.0,46.0,20,6.0,5,9,20,-4.0
0022000398,2021-02-11,BOS,24.0,110.82608695652173,22.26086956521739,11.0,32.608695652173914,111.6416,110.5904,1505.6790999999996,TOR,26.0,114.28,24.96,10.12,32.48,113.355,110.6967,1505.2818000000002,-3.4539130434782663,-2.69913043478261,0.8800000000000008,0.1286956521739171,-1.7134000000000071,-0.1063000000000045,0.39729999999940446,,1,239,120,39,86,0.453,20,39.0,0.513,22,28,0.786,14.0,35.0,49.0,30,8.0,6,18,22,14.0,0,241,106,41,83,0.494,9,28.0,0.321,15,19,0.789,3.0,29.0,32.0,26,7.0,8,13,26,-14.0
0022000395,2021-02-12,CHA,27.0,110.96153846153847,27.923076923076923,11.038461538461538,33.0,110.6381,110.8682,1489.7964000000006,MIN,26.0,107.68,24.28,11.08,32.44,105.3126,113.1367,1400.2763,3.28153846153846,3.643076923076922,-0.041538461538461746,0.5600000000000023,5.325499999999991,-2.268500000000003,89.52010000000064,,1,241,120,44,90,0.489,13,36.0,0.361,19,19,1.0,12.0,43.0,55.0,20,4.0,3,20,17,6.0,0,240,114,45,99,0.455,16,41.0,0.39,8,14,0.571,9.0,31.0,40.0,28,10.0,4,8,18,-6.0
0022000396,2021-02-12,WAS,23.0,113.86363636363636,25.0,10.227272727272727,33.63636363636363,108.932,115.6288,1425.6303999999998,NYK,27.0,102.46153846153847,21.03846153846154,10.653846153846153,35.92307692307692,106.3813,107.8588,1468.7705000000005,11.402097902097893,3.96153846153846,-0.4265734265734267,-2.2867132867132867,2.550700000000006,7.769999999999996,-43.14010000000076,,0,241,91,34,89,0.382,9,34.0,0.265,14,20,0.7,9.0,37.0,46.0,20,5.0,5,14,18,-18.0,1,242,109,44,98,0.449,6,24.0,0.25,15,22,0.682,15.0,50.0,65.0,22,11.0,4,11,22,18.0
0022000397,2021-02-12,ATL,25.0,112.75,24.583333333333332,11.25,35.625,111.5968,110.2359,1479.7284999999997,SAS,26.0,110.16,24.88,9.32,35.88,108.2037,109.4609,1524.4094,2.5900000000000034,-0.29666666666666686,1.9299999999999997,-0.25500000000000256,3.393100000000004,0.7750000000000057,-44.68090000000029,,0,240,114,39,90,0.433,11,32.0,0.344,25,33,0.758,10.0,31.0,41.0,22,10.0,4,12,17,-11.0,1,241,125,45,85,0.529,12,31.0,0.387,23,28,0.821,8.0,38.0,46.0,27,6.0,6,13,25,11.0
0022000399,2021-02-12,DAL,27.0,111.5,22.96153846153846,8.653846153846153,34.15384615384615,111.286,113.5509,1490.8508999999995,NOP,25.0,112.5,24.375,11.416666666666666,35.041666666666664,112.6972,112.739,1489.761,-1.0,-1.41346153846154,-2.7628205128205128,-0.887820512820511,-1.4111999999999938,0.8118999999999943,1.0898999999994885,,1,240,143,51,88,0.58,25,45.0,0.556,16,21,0.762,5.0,32.0,37.0,30,4.0,2,6,22,13.0,0,240,130,48,90,0.533,17,37.0,0.459,17,23,0.739,9.0,29.0,38.0,31,5.0,3,9,19,-13.0
0022000400,2021-02-12,CHI,25.0,115.08333333333333,26.458333333333332,8.833333333333334,34.875,111.3351,111.98,1467.1805,LAC,27.0,114.96153846153847,24.26923076923077,9.576923076923077,34.65384615384615,118.1703,111.0145,1562.5145000000005,0.12179487179486159,2.189102564102562,-0.7435897435897427,0.2211538461538467,-6.8352,0.9655000000000058,-95.33400000000051,,0,240,106,40,85,0.471,12,32.0,0.375,14,15,0.933,8.0,33.0,41.0,23,4.0,3,13,16,-19.0,1,240,125,50,86,0.581,13,30.0,0.433,12,15,0.8,4.0,33.0,37.0,20,11.0,7,9,13,19.0
0022000401,2021-02-12,DEN,25.0,116.0,26.875,11.0,33.458333333333336,115.3942,111.3322,1523.4588999999996,OKC,25.0,107.875,23.0,7.583333333333333,37.083333333333336,104.623,110.6441,1474.0730000000003,8.125,3.875,3.416666666666667,-3.625,10.771199999999993,0.6881000000000057,49.38589999999931,,1,240,97,40,87,0.46,10,40.0,0.25,7,10,0.7,7.0,34.0,41.0,24,6.0,6,13,14,2.0,0,241,95,36,90,0.4,10,32.0,0.313,13,17,0.765,12.0,38.0,50.0,26,8.0,3,12,19,-2.0
0022000402,2021-02-12,UTA,26.0,114.56,23.92,11.4,37.76,116.2055,107.3196,1615.7253000000005,MIL,26.0,121.44,26.92,10.76,37.68,118.6123,109.314,1552.2793,-6.8799999999999955,-3.0,0.6400000000000006,0.0799999999999983,-2.406800000000004,-1.9943999999999988,63.446000000000595,,1,240,129,43,82,0.524,14,38.0,0.368,29,34,0.853,7.0,39.0,46.0,22,4.0,5,17,22,14.0,0,242,115,42,92,0.457,12,33.0,0.364,19,27,0.704,6.0,27.0,33.0,19,8.0,6,10,28,-14.0
